"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.578845367E1,2.394410706E1,3.597569275E1,-3.583129883E0
4.579844667E1,2.370082092E1,3.595541763E1,-4.064155579E0
4.580843967E1,2.376940918E1,3.590393066E1,-4.532173157E0
4.581843267E1,2.347341919E1,3.585953903E1,-5.028606415E0
4.582842467E1,2.344667053E1,3.584927368E1,-5.448657990E0
4.583841767E1,2.341148376E1,3.559345245E1,-6.024898529E0
4.584841067E1,2.341148376E1,3.559345245E1,-6.024898529E0
4.585840367E1,2.346189880E1,3.548286438E1,-6.421588898E0
4.586839667E1,2.347557068E1,3.522133255E1,-6.966873169E0
4.587838967E1,2.353181458E1,3.508102036E1,-7.763271332E0
4.588838267E1,2.378450012E1,3.462211990E1,-8.427349091E0
4.589837567E1,2.384457397E1,3.418183899E1,-9.233062744E0
4.590836867E1,2.421327209E1,3.398170090E1,-9.952861786E0
4.591836167E1,2.456715393E1,3.363047791E1,-9.930801392E0
4.592835467E1,2.493093872E1,3.336219025E1,-9.487251282E0
4.593834767E1,2.524719238E1,3.349132919E1,-9.106006622E0
4.594834067E1,2.552885437E1,3.348759460E1,-8.782619476E0
4.595833367E1,2.545362854E1,3.340275192E1,-8.631324768E0
4.596832667E1,2.584156799E1,3.323731613E1,-8.634593964E0
4.597831967E1,2.586215210E1,3.301325226E1,-9.030605316E0
4.598831267E1,2.575949097E1,3.276557922E1,-9.860584259E0
4.599830567E1,2.553117371E1,3.243319321E1,-1.066606140E1
4.600829867E1,2.546517944E1,3.243241501E1,-1.146310425E1
4.601829167E1,2.556550598E1,3.196885300E1,-1.242102432E1
4.602828467E1,2.554760742E1,3.172630692E1,-1.262987900E1
4.603827767E1,2.569700623E1,3.162437820E1,-1.210103607E1
4.604827067E1,2.622337341E1,3.162511444E1,-1.178857040E1
4.605826367E1,2.651991272E1,3.130081177E1,-1.143637848E1
4.606825667E1,2.695297241E1,3.141657257E1,-1.088315964E1
4.607824867E1,2.727110291E1,3.117287445E1,-1.044050980E1
4.608824167E1,2.760511780E1,3.104396820E1,-1.013125610E1
4.609823467E1,2.767001343E1,3.094238281E1,-1.005492020E1
4.610822767E1,2.767001343E1,3.094238281E1,-1.005492020E1
4.611822067E1,2.792753601E1,3.105710602E1,-9.744937897E0
4.612821367E1,2.843754578E1,3.103861618E1,-9.041278839E0
4.613820667E1,2.880673218E1,3.097859955E1,-8.456363678E0
4.614819967E1,2.894895935E1,3.113982010E1,-7.806148529E0
4.615819267E1,2.910900879E1,3.117431641E1,-6.798179626E0
4.616818567E1,2.906359863E1,3.123497391E1,-5.508121490E0
4.617817867E1,2.907826233E1,3.147529221E1,-4.172462463E0
4.618817167E1,2.883439636E1,3.195337677E1,-2.554435730E0
4.619816467E1,2.856503296E1,3.233862305E1,-9.243469238E-1
4.620815767E1,2.805497742E1,3.284077454E1,3.809967041E-1
4.621815067E1,2.746530151E1,3.340177536E1,1.886901855E0
4.622814367E1,2.678814697E1,3.405903625E1,2.605949402E0
4.623813667E1,2.603605652E1,3.443619919E1,3.501686096E0
4.624812967E1,2.549552917E1,3.486989975E1,4.398857117E0
4.625812267E1,2.498777771E1,3.517618942E1,4.875282288E0
4.626811567E1,2.474456787E1,3.546505737E1,5.331901550E0
4.627810862E1,2.434129333E1,3.563776398E1,5.882682800E0
4.628810162E1,2.414776611E1,3.582506180E1,6.584289551E0
4.629809463E1,2.416326904E1,3.566228485E1,7.083488464E0
4.630808763E1,2.415838623E1,3.571618652E1,7.641288757E0
4.631807963E1,2.419218445E1,3.548390961E1,8.520141602E0
4.632807262E1,2.406015015E1,3.549518585E1,9.747894287E0
4.633806562E1,2.410868835E1,3.509413147E1,1.093682861E1
4.634805863E1,2.385459900E1,3.514784622E1,1.226216888E1
4.635805163E1,2.371830750E1,3.477225113E1,1.334732056E1
4.636804462E1,2.371830750E1,3.477225113E1,1.334732056E1
4.637803762E1,2.354823303E1,3.486570740E1,1.422341919E1
4.638803063E1,2.319285583E1,3.477180481E1,1.504344940E1
4.639802363E1,2.298995972E1,3.480107498E1,1.600430298E1
4.640801662E1,2.302458191E1,3.460617447E1,1.626127625E1
4.641800962E1,2.284309387E1,3.457765579E1,1.654662323E1
4.642800263E1,2.282873535E1,3.459663010E1,1.717587280E1
4.643799563E1,2.277877808E1,3.452574158E1,1.768229675E1
4.644798862E1,2.260571289E1,3.453528976E1,1.791702271E1
4.645798162E1,2.266824341E1,3.448103333E1,1.801300812E1
4.646797463E1,2.270863342E1,3.457790756E1,1.816133118E1
4.647796763E1,2.260966492E1,3.453540802E1,1.814751434E1
4.648796062E1,2.266767883E1,3.466194534E1,1.781304169E1
4.649795362E1,2.280116272E1,3.446794891E1,1.747695160E1
4.650794663E1,2.305682373E1,3.473572922E1,1.704932404E1
4.651793963E1,2.302442932E1,3.495763779E1,1.644746399E1
4.652793262E1,2.312109375E1,3.489649582E1,1.595749664E1
