"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.978569875E0,2.567754468E0,6.605944508E0,2.259202745E0
2.988562875E0,2.921920612E0,5.843944720E0,2.246481543E0
2.998555875E0,2.511452213E0,3.938275158E0,2.429947435E0
3.008548875E0,1.241894810E0,1.202334303E0,2.983277493E0
3.018541875E0,-1.254651681E-1,-1.465934386E0,3.959816301E0
3.028534875E0,-1.642921710E0,-4.007693887E0,4.809766399E0
3.038527875E0,-3.049325302E0,-5.895329466E0,5.491338905E0
3.048520875E0,-3.613783049E0,-6.051006321E0,5.900745742E0
3.058513875E0,-3.332836908E0,-4.415572847E0,6.128117062E0
3.068506875E0,-2.853106778E0,-1.698386936E0,5.846717470E0
3.078499875E0,-2.499242934E0,8.223483163E-1,4.817412218E0
3.088492875E0,-1.655099706E0,2.887864966E0,3.796267340E0
3.098485875E0,-7.564545813E-1,4.114707289E0,3.035990142E0
3.108478875E0,6.753797203E-2,4.470960013E0,2.239779464E0
3.118471875E0,8.297286719E-1,4.202551180E0,1.269644526E0
3.128464875E0,1.058068875E0,3.242552975E0,5.008116817E-1
3.138457875E0,8.830950397E-1,1.792125989E0,-2.896358888E-2
3.148450875E0,8.244761181E-1,4.120755064E-1,-5.524928820E-1
3.158443875E0,9.353173998E-1,-6.683519518E-1,-8.569340122E-1
3.168436875E0,1.159387674E0,-1.283152764E0,-1.033032267E0
3.178429875E0,1.346766085E0,-1.217695524E0,-1.343372068E0
3.188422875E0,1.648493814E0,-7.176299465E-1,-1.519553939E0
3.198415875E0,2.084045599E0,-1.028525233E-3,-1.751270324E0
3.208408875E0,2.421383457E0,7.888081026E-1,-1.946236374E0
3.218401875E0,2.344689623E0,1.092694332E0,-2.069416158E0
3.228394875E0,1.892877900E0,9.877982068E-1,-2.203099734E0
3.238388125E0,1.438698640E0,7.514701223E-1,-2.295100117E0
3.248381125E0,1.381108829E0,6.145698470E-1,-2.411112384E0
3.258374125E0,1.587377255E0,5.504083496E-1,-2.487249418E0
3.268367125E0,1.852882945E0,3.821085262E-1,-2.567248099E0
3.278360125E0,1.929100817E0,3.600656927E-2,-2.824893377E0
3.288353125E0,1.597197361E0,-7.309078038E-1,-2.804322288E0
3.298346125E0,1.002620898E0,-2.188903425E0,-2.252443948E0
3.308339125E0,2.240992177E-1,-3.836849356E0,-3.460559394E0
3.318332125E0,-3.685231054E-1,-5.045961751E0,-9.947860973E0
3.328325125E0,1.639857477E-1,-4.847906032E0,-1.692332261E1
3.338318125E0,2.231098103E0,-2.412775186E0,-1.363201848E1
3.348311125E0,3.556383564E0,-6.932733697E-1,-7.870451671E0
3.358304125E0,3.669216992E0,-9.855341649E-1,-3.675676703E0
3.368297125E0,3.374634267E0,-1.739461287E0,-1.623831428E0
3.378290125E0,3.271970901E0,-2.341950202E0,-1.168709305E0
3.388283125E0,3.636216476E0,-3.056159527E0,-1.767995700E0
3.398276125E0,5.038642792E0,-3.429897180E0,-3.446451232E0
3.408269125E0,6.863319646E0,-3.731995915E0,-5.113190698E0
3.418262125E0,7.943412058E0,-4.266791614E0,-6.037956505E0
3.428255125E0,7.802510533E0,-5.808200106E0,-5.462116860E0
3.438248125E0,6.386530080E0,-7.574448073E0,-3.463323373E0
3.448241125E0,3.637232722E0,-8.732685015E0,-1.670399823E0
3.458234125E0,3.704154105E-1,-9.210236472E0,-7.521366318E-1
3.468227125E0,-2.419225835E0,-8.862304922E0,-2.613588452E-1
3.478220125E0,-3.964957173E0,-8.242245124E0,1.059217414E0
3.488213125E0,-4.538796777E0,-7.511764752E0,2.875408058E0
3.498206125E0,-4.966808578E0,-7.113184034E0,3.720527479E0
3.508199125E0,-5.396901695E0,-6.244381928E0,4.165605547E0
3.518192125E0,-5.154037592E0,-4.458338213E0,4.217283239E0
3.528185125E0,-3.847369081E0,-2.581020046E0,4.534371897E0
3.538178125E0,-2.335553933E0,-1.105833026E0,5.330539305E0
3.548171125E0,-1.174945945E0,7.655642509E-2,5.404883144E0
3.558164125E0,-1.375629695E0,1.164605729E0,3.829138340E0
3.568157125E0,-2.419312373E0,1.575227033E0,2.992265832E0
3.578150125E0,-2.269369884E0,1.903197359E0,3.923662089E0
3.588143125E0,-2.047022930E0,1.785918000E0,4.139810263E0
3.598136125E0,-1.950606145E0,1.614022724E0,4.805546171E0
3.608129125E0,-2.259213124E0,1.315928746E0,5.742683224E0
3.618122125E0,-2.694657758E0,1.166472745E0,6.026996484E0
3.628115125E0,-2.425759075E0,1.186798836E0,5.981158991E0
3.638108125E0,-2.141895174E0,1.142695042E0,6.010975698E0
3.648101125E0,-1.956190382E0,1.001288903E0,6.101250275E0
3.658094125E0,-1.501764077E0,6.054891211E-1,5.944615647E0
3.668087125E0,-9.623558021E-1,6.223016202E-1,5.484180744E0
3.678080125E0,-5.585789564E-1,1.187467173E0,5.053338014E0
3.688073125E0,-4.591751209E-1,2.337910945E0,4.675110285E0
