"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.655290000E0,-1.923500061E-1,-9.257349243E0,-3.126697998E0
3.665301000E0,-1.953437805E-1,-9.250014496E0,-3.127147064E0
3.675313000E0,-2.076182556E-1,-9.236392822E0,-3.145259399E0
3.685325000E0,-2.404000854E-1,-9.234147491E0,-3.157683563E0
3.695337000E0,-2.558180237E-1,-9.223519592E0,-3.179388428E0
3.705349000E0,-2.679428101E-1,-9.230105896E0,-3.156036987E0
3.715361000E0,-2.773731995E-1,-9.243278503E0,-3.129242706E0
3.725372000E0,-2.826123047E-1,-9.248816986E0,-3.096460876E0
3.735384000E0,-2.692900085E-1,-9.260343018E0,-3.072810059E0
3.745396000E0,-2.448907471E-1,-9.262887726E0,-3.072660370E0
3.755408000E0,-2.312690735E-1,-9.274114380E0,-3.094065857E0
3.765420000E0,-1.917512512E-1,-9.288185120E0,-3.099454651E0
3.775431000E0,-1.558259583E-1,-9.296417999E0,-3.117566986E0
3.785443000E0,-1.510359192E-1,-9.293873291E0,-3.123554535E0
3.795455000E0,-1.523831177E-1,-9.289831696E0,-3.122357025E0
3.805467000E0,-1.568737793E-1,-9.279652863E0,-3.101400604E0
3.815479000E0,-1.695973206E-1,-9.260941772E0,-3.100203094E0
3.825491000E0,-1.878593445E-1,-9.256451111E0,-3.089275818E0
3.835502000E0,-1.853146362E-1,-9.259444885E0,-3.072660370E0
3.845514000E0,-1.704954529E-1,-9.275760956E0,-3.074905701E0
3.855526000E0,-1.525328064E-1,-9.277557220E0,-3.091820526E0
3.865538000E0,-1.311273193E-1,-9.266929321E0,-3.074606323E0
3.875550000E0,-1.149609375E-1,-9.247918854E0,-3.069516907E0
