"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.149145042E0,3.578608246E0,-1.537976761E1,5.204826508E0
3.159138042E0,3.458408203E0,-1.520343430E1,2.662962341E0
3.169131042E0,3.088377686E0,-1.419243668E1,1.316063232E0
3.179123042E0,2.573298798E0,-1.289927582E1,7.821235657E-1
3.189116042E0,1.502425690E0,-1.195997910E1,7.333250427E-1
3.199109042E0,-8.113128662E-2,-1.162003601E1,8.030799866E-1
3.209101042E0,-1.460662537E0,-1.173290131E1,3.183879089E-1
3.219094042E0,-2.189496918E0,-1.203856567E1,-8.099656677E-1
3.229087042E0,-2.334395599E0,-1.237431747E1,-1.692829742E0
3.239079042E0,-2.717149658E0,-1.260873001E1,-2.215393066E0
3.249072042E0,-3.465293884E0,-1.310300217E1,-3.267106018E0
3.259065042E0,-4.021986237E0,-1.358155701E1,-4.301904144E0
3.269057042E0,-3.647315369E0,-1.369861359E1,-4.838837585E0
3.279050042E0,-2.827919312E0,-1.336271210E1,-4.790039062E0
3.289043042E0,-1.848056946E0,-1.291409500E1,-3.822900238E0
3.299035042E0,7.484436035E-4,-1.229737747E1,-6.020480347E-1
3.309028042E0,1.907483368E0,-1.200428696E1,4.106410675E0
3.319021042E0,2.740501099E0,-1.192824509E1,4.720733185E0
3.329013042E0,2.858605499E0,-1.164099243E1,1.384620667E0
3.339006167E0,1.458267517E0,-1.100466568E1,-1.060394897E0
3.348999167E0,-1.646575928E-2,-1.037821838E1,-2.311193848E0
3.358991167E0,-3.911366272E-1,-9.686656494E0,-3.099454651E0
3.368984167E0,-4.775070190E-2,-8.912316742E0,-2.983296204E0
3.378977167E0,-4.007167053E-1,-8.497678986E0,-2.695594482E0
3.388969167E0,-9.506730652E-1,-8.453221436E0,-2.667902069E0
3.398962167E0,-1.516346741E0,-8.357270966E0,-2.906655579E0
3.408955167E0,-2.013762360E0,-8.198600922E0,-3.114722900E0
3.418947167E0,-1.322948914E0,-7.940986633E0,-3.003354492E0
3.428940167E0,-6.948550415E-1,-7.518115997E0,-2.501747589E0
3.438933167E0,-6.358776855E-1,-7.217391357E0,-2.205513611E0
3.448925167E0,-1.046773224E0,-6.984924774E0,-2.183359680E0
3.458918167E0,-1.602417755E0,-6.667734375E0,-2.142794037E0
3.468911167E0,-2.191442871E0,-6.086642761E0,-1.822160797E0
3.478903167E0,-2.835254059E0,-5.443580017E0,-1.489702148E0
3.488896167E0,-3.331621857E0,-4.837789764E0,-1.146465912E0
3.498889167E0,-3.664978638E0,-4.283492432E0,-8.425978088E-1
3.508881167E0,-4.004921722E0,-3.959416351E0,-4.939727783E-1
3.518874167E0,-4.385280762E0,-3.817511444E0,1.167572021E-1
3.528867167E0,-4.571194153E0,-3.745361481E0,9.092092896E-1
3.538859167E0,-4.732857971E0,-3.841311951E0,1.582359467E0
3.548852167E0,-5.055586853E0,-3.993395691E0,2.149530029E0
3.558845167E0,-5.453908539E0,-4.075425110E0,2.545456696E0
3.568837167E0,-5.572162628E0,-4.262086945E0,3.100352783E0
3.578830167E0,-5.241799622E0,-4.931794281E0,4.390819244E0
3.588823167E0,-4.459825745E0,-6.326144714E0,6.768923950E0
3.598815167E0,-2.877017212E0,-8.459208984E0,1.141181900E1
3.608808167E0,-1.031504974E0,-1.109986771E1,1.459569809E1
3.618801167E0,1.230590973E0,-1.433583847E1,1.355266708E1
3.628793167E0,3.505560150E0,-1.834869370E1,9.869127045E0
3.638786167E0,5.368136902E0,-2.155772049E1,6.895859985E0
3.648779167E0,6.315217438E0,-2.173061096E1,6.403683472E0
3.658771167E0,5.210364990E0,-1.916419785E1,5.967939606E0
3.668764167E0,3.663781128E0,-1.417836594E1,5.594017181E0
3.678757167E0,3.346141663E0,-1.035232224E1,5.232818298E0
3.688749167E0,3.044818268E0,-7.927514648E0,4.622537384E0
3.698742167E0,2.248174896E0,-6.517297211E0,2.411485291E0
3.708735167E0,1.165626068E0,-6.435567169E0,-2.206112366E0
3.718727167E0,2.993774414E-2,-7.267088013E0,-6.529871063E0
3.728720167E0,-1.565893707E0,-8.660690002E0,-7.619604950E0
3.738713167E0,-2.126028900E0,-1.106783432E1,-6.040987701E0
3.748705167E0,1.833686829E0,-1.536015839E1,1.587299194E0
3.758698167E0,1.303190002E0,-1.847443222E1,1.706451416E0
3.768691167E0,-2.117796021E0,-1.654254959E1,-1.301244049E0
3.778683167E0,-3.034938812E0,-1.261471756E1,2.377056885E-1
3.788676167E0,-2.468516693E0,-9.368717651E0,3.762425995E0
3.798669167E0,-3.041525116E0,-5.911806335E0,8.017926636E0
3.808661167E0,-2.841540985E0,-3.106340332E0,3.755989380E0
3.818654167E0,-2.008672943E0,-4.430486755E0,-1.125958557E0
3.828647167E0,-1.970652008E0,-5.605992279E0,-7.611671448E-1
3.838639167E0,-2.224673767E0,-6.642436981E0,-7.622149658E-1
