"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.893082333E0,-9.047300300E0,1.273404286E0,3.797072209E-1
2.903094333E0,-8.843678616E0,2.708844858E0,-3.447214293E-1
2.913106333E0,-8.688913343E0,4.554669921E0,-2.292646480E-1
2.923118333E0,-8.623107024E0,6.548075200E0,4.663727510E-1
2.933130333E0,-8.290239655E0,7.921931142E0,8.236317801E-1
2.943143333E0,-7.597636961E0,8.665043254E0,5.492988405E-1
2.953155333E0,-6.994104903E0,9.510726054E0,3.363376915E-1
2.963167333E0,-6.884985334E0,1.005998250E1,9.103734702E-2
2.973179333E0,-6.061899683E0,1.048715201E1,3.538933718E-1
2.983192333E0,-5.223476787E0,1.029516453E1,1.450354480E0
2.993204333E0,-4.915964114E0,9.244357315E0,3.217683597E0
3.003216333E0,-4.665819059E0,7.796820023E0,5.212213880E0
3.013228333E0,-4.738035681E0,6.378695980E0,6.603451256E0
3.023240333E0,-4.652877417E0,5.004012072E0,8.363340375E0
3.033253333E0,1.836116931E1,-1.005407389E0,3.714785221E1
3.043265333E0,2.146833527E1,-5.447492974E0,3.458044506E1
3.053277333E0,-2.695216752E0,-2.414060989E0,1.751175131E1
3.063289333E0,-1.600387456E0,-3.280406387E0,2.623661334E1
3.073302333E0,6.793366773E-1,-9.347213346E0,1.812516400E1
3.083314333E0,-1.941733287E0,-6.170100070E0,5.773131430E0
3.093326333E0,-6.604944634E-1,-2.289000741E0,-5.644978005E-1
3.103338333E0,-2.687659226E0,-1.209325234E0,1.565545213E0
3.113350333E0,-1.823442799E0,1.509105695E0,4.363763593E0
3.123363333E0,-1.009782861E0,2.733095600E0,5.215436280E0
3.133375333E0,-6.512526467E-1,2.972669182E0,2.718563515E0
3.143387333E0,-7.399481839E-1,2.834259740E0,7.600871640E-1
3.153399333E0,-9.211376095E-1,2.519087507E0,-1.902795070E-1
3.163412333E0,-9.972967163E-1,2.100822577E0,-1.299948306E0
3.173424333E0,-1.033200375E0,1.615470202E0,-2.617848734E0
3.183436333E0,-9.363602507E-1,9.831224808E-1,-3.724545978E0
3.193448333E0,-8.261902294E-1,2.011506504E-1,-4.459014736E0
3.203460333E0,-5.354725143E-1,-6.595409288E-1,-4.673966569E0
3.213473333E0,1.545565277E-2,-1.537988163E0,-4.062803310E0
3.223485333E0,6.217087126E-1,-2.596680936E0,-2.518227966E0
3.233497333E0,1.196512523E0,-3.349875110E0,-3.491430938E-1
3.243509333E0,1.393592634E0,-3.513240468E0,2.125776885E0
3.253522333E0,8.731299224E-1,-3.306679681E0,4.103590563E0
3.263534333E0,-3.744546671E-1,-2.363954736E0,4.171277931E0
3.273546333E0,-1.464102892E0,-2.052770305E-1,1.194306661E0
3.283558333E0,-7.988313997E-1,7.039269966E-1,3.373796654E-1
3.293570333E0,1.826067907E-1,3.670428827E-1,5.983789068E-1
3.303583333E0,1.316502066E-1,7.570331633E-2,3.583448571E-1
3.313595333E0,-2.182277361E-1,1.593600154E-2,6.135360593E-1
3.323607333E0,-3.120058192E-1,-8.166849956E-2,8.308548456E-1
3.333619333E0,-1.848319486E-1,-1.962139924E-1,7.749502015E-1
3.343632333E0,-1.068172279E-1,-1.887767726E-1,5.646048045E-1
3.353644333E0,-1.091683933E-1,-1.138865116E-1,1.629537141E-1
3.363655667E0,-7.581236690E-2,-1.966009319E-2,-4.284927338E-1
3.373667667E0,-4.770450890E-3,-4.256436780E-2,-9.628183168E-1
3.383679667E0,1.003700879E-1,-8.390564427E-2,-1.187194692E0
3.393692667E0,9.342271864E-2,-1.008609617E-1,-1.017467564E0
3.403704667E0,2.211913973E-2,-7.230813056E-2,-5.892917490E-1
3.413716667E0,-2.886302590E-2,-7.226720005E-3,-1.152544677E-1
3.423728667E0,-7.032533973E-2,8.654522359E-2,2.451187885E-1
3.433741667E0,-9.668166429E-2,2.986099944E-1,5.027406782E-1
3.443753667E0,-1.852058780E-1,5.546728702E-1,6.680525744E-1
3.453765667E0,-3.061932483E-1,6.981992103E-1,6.643781841E-1
3.463777667E0,-3.111516872E-1,4.816505022E-1,4.715761882E-1
3.473789667E0,-8.709690839E-2,9.206192538E-2,6.969120920E-2
3.483802667E0,-5.611397445E-2,-5.074359924E-3,5.914049327E-2
3.493814667E0,-7.388161629E-2,1.936875567E-2,1.105246550E-1
3.503826667E0,-1.143227139E-1,5.544636860E-2,1.540834880E-1
3.513838667E0,-1.061518148E-1,2.650221258E-2,2.333676392E-1
3.523850667E0,-4.255954385E-2,-4.467316613E-2,2.421811473E-1
3.533863667E0,-4.424588084E-3,-7.775525048E-2,2.134748268E-1
3.543875667E0,-1.501477271E-2,-7.355841145E-2,1.856122595E-1
3.553887667E0,-4.261421531E-2,-2.749536216E-2,1.458932930E-1
3.563899667E0,-6.334464133E-2,2.170427978E-2,9.223573387E-2
3.573912667E0,-5.979976684E-2,2.708357200E-2,5.106665790E-2
3.583924667E0,-4.775450259E-2,3.625273705E-5,8.889346540E-2
3.593936667E0,-5.003447816E-2,-3.511837721E-3,1.101925331E-1
3.603948667E0,-4.986607835E-2,9.166972339E-4,8.793276787E-2
3.613960667E0,-5.732171685E-2,-1.343251616E-3,1.133009130E-1
3.623973667E0,-6.302275211E-2,-1.303212807E-2,1.633431387E-1
3.633985667E0,-8.077343702E-2,-9.136566818E-3,1.976072377E-1
3.643997667E0,-8.806769237E-2,1.705530480E-2,2.287623721E-1
3.654009667E0,-1.036021364E-1,2.520588487E-2,2.256791353E-1
3.664022667E0,-1.002499276E-1,3.149982780E-2,1.945444661E-1
3.674034667E0,-9.198269561E-2,3.130760059E-2,1.587653536E-1
3.684046667E0,-9.080798998E-2,3.690250888E-2,1.350578177E-1
3.694058667E0,-7.224074140E-2,3.846824706E-2,9.898634434E-2
3.704070667E0,-7.768961549E-2,4.299457669E-2,7.230491459E-2
3.714083667E0,-7.387664616E-2,4.108940765E-2,7.437132061E-2
3.724095667E0,-6.208091184E-2,3.771059409E-2,9.114055037E-2
3.734107667E0,-7.467961505E-2,3.127339438E-2,1.363301718E-1
3.744119667E0,-7.804337204E-2,1.932607099E-2,1.752626878E-1
3.754132667E0,-8.709617749E-2,1.494577557E-2,1.879271722E-1
