"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.691586333E0,3.064337677E1,-5.767955475E0,-2.330339035E1
2.701598333E0,1.559352310E1,-7.652087402E-1,-1.409903091E1
2.711611333E0,5.921685791E0,4.544250183E0,-1.017389328E1
2.721623333E0,-3.332070923E-1,6.984326019E0,-3.056344299E0
2.731635333E0,-1.099164276E0,5.862109680E0,-2.994522858E0
2.741647333E0,-3.121758270E0,5.726641388E0,-2.839595032E0
2.751659333E0,-4.889432373E0,5.059927826E0,-8.336164856E-1
2.761672333E0,-5.458548889E0,4.350253601E0,-1.315763855E-1
2.771684333E0,-6.899901581E0,3.732338562E0,-1.227896576E0
2.781696333E0,-9.158704376E0,2.537972260E0,-3.397784271E0
2.791708333E0,-9.123826904E0,8.120613098E-1,-5.063071289E0
2.801721333E0,-6.796017609E0,-8.996292114E-2,-6.667734375E0
2.811733333E0,-4.951852570E0,2.160008240E-1,-8.464597778E0
2.821745333E0,-2.975213013E0,9.424401855E-1,-7.099436646E0
2.831757333E0,-9.157955933E-1,7.557783508E-1,-2.097438354E0
2.841769333E0,1.383872223E0,1.657054138E-1,2.950065308E0
2.851782333E0,2.038161621E0,8.981323242E-4,5.667963409E0
2.861794333E0,1.823807373E0,4.465214539E-1,4.907694397E0
2.871806333E0,1.220412140E0,1.111289062E0,3.192710724E0
2.881818333E0,6.349795532E-1,1.656754761E0,2.517464905E0
2.891831333E0,5.752537537E-1,2.595752106E0,1.891167297E0
2.901843333E0,7.271878052E-1,3.943100281E0,1.654509430E0
2.911855333E0,7.918533325E-1,5.671705627E0,2.260149994E0
2.921867333E0,7.702981567E-1,7.432943115E0,3.339255981E0
2.931879333E0,1.082848206E0,8.523724823E0,3.902384949E0
2.941892333E0,1.717528381E0,9.040300598E0,3.851790161E0
2.951904333E0,2.174528046E0,9.656419373E0,3.868255920E0
2.961916333E0,2.201322327E0,9.881251831E0,3.881129150E0
2.971928333E0,2.950664062E0,1.000339783E1,4.597838745E0
2.981941333E0,3.479364624E0,9.422306213E0,6.204896851E0
2.991953333E0,3.444038086E0,8.077502747E0,8.563691711E0
3.001965333E0,3.250939636E0,6.391558685E0,1.109163483E1
3.011977333E0,2.645598450E0,4.797373810E0,1.307471100E1
3.021989333E0,2.331102448E0,3.210074615E0,1.588840988E1
3.032002333E0,2.819776245E1,-3.646417236E0,5.038133148E1
3.042014333E0,2.089774292E1,-6.411766663E0,3.882416473E1
3.052026333E0,-1.179547119E0,-3.682043152E0,2.860551453E1
3.062038333E0,3.929328918E-1,-5.117108917E0,3.496429138E1
3.072051333E0,1.544937286E0,-1.090766739E1,2.689756622E1
3.082063333E0,-5.026547241E-1,-6.529871063E0,1.373813141E1
3.092075333E0,4.855902100E-1,-3.436553650E0,9.232949982E0
3.102087333E0,-1.214723969E0,-2.203717346E0,1.146840134E1
3.112099333E0,1.933978271E-1,3.505709839E-1,1.422447006E1
3.122112333E0,1.299896851E0,1.243015137E0,1.442250824E1
3.132124333E0,2.003134460E0,1.329684906E0,1.170940018E1
3.142136333E0,2.247127075E0,1.068328400E0,9.774374084E0
3.152148333E0,2.452200623E0,6.902146912E-1,8.730744324E0
3.162161333E0,2.664159851E0,2.221380615E-1,7.451354828E0
3.172173333E0,2.823578339E0,-2.835104370E-1,6.058650970E0
3.182185333E0,2.986439667E0,-9.213340759E-1,4.977748718E0
3.192197333E0,3.015030212E0,-1.691332855E0,4.331841888E0
3.202209333E0,3.159779205E0,-2.502795410E0,4.301754456E0
3.212222333E0,3.420237579E0,-3.347638550E0,5.149591370E0
3.222234333E0,3.654350739E0,-4.358785858E0,6.939868469E0
3.232246333E0,3.823948059E0,-4.984784088E0,9.278455353E0
3.242258333E0,3.633993073E0,-5.041965179E0,1.185489761E1
3.252271333E0,2.850522308E0,-4.737947388E0,1.370505020E1
3.262283333E0,1.491648102E0,-3.624263306E0,1.343905334E1
3.272295333E0,6.255491638E-1,-1.464704132E0,1.030067963E1
3.282307333E0,1.501976624E0,-8.217910767E-1,9.885443115E0
3.292319333E0,2.435285797E0,-1.209035797E0,9.981393585E0
3.302332333E0,2.361040192E0,-1.488205261E0,9.791139221E0
3.312344333E0,2.115700378E0,-1.560205536E0,1.004022125E1
3.322356333E0,2.163002014E0,-1.699565735E0,1.020023849E1
3.332368333E0,2.407294006E0,-1.811233521E0,1.008078690E1
3.342381333E0,2.579585724E0,-1.801354065E0,9.824220428E0
3.352393333E0,2.668949890E0,-1.721569977E0,9.363777924E0
3.362404667E0,2.769989777E0,-1.629212036E0,8.747210083E0
3.372416667E0,2.873424683E0,-1.650467834E0,8.230185242E0
